hour,n,lam,io,sigma,sig_between,sig_within,frac_between,bimodal,gmm_sep,skew,frac90,p95,trace,vm
20,112,57.96130952380952,6.036054421768708,0.5314866100911922,0.5190059184155195,0.11450272204576674,0.9535862170487932,True,1.1416355098973279,-0.11328349111506797,0.0,2.2,fastStorage,1003.csv
21,111,46.28588588588589,6.135135135135136,0.5207850288951783,0.503140409895802,0.13441270122736146,0.933386287859541,False,0.13995376538115292,-0.9211557394018995,0.0,1.9333333333333331,fastStorage,1003.csv
22,114,47.31111111111111,17.01171679197995,0.5362586223392892,0.46913890392079555,0.2597729756176094,0.7653398402882776,False,0.14582773535158022,0.32578745084320904,0.0,2.0899999999999994,fastStorage,1003.csv
23,111,47.71831831831831,6.3805662805662795,0.5342736054903773,0.5099300617960371,0.15943530851218976,0.9109484313288413,False,0.08014677848258148,-0.6528328264317987,0.0,1.9666666666666666,fastStorage,1003.csv
0,359,3.424406419949596,11.284029712163417,0.10340837930098286,0.09401309836869962,0.04306774018651491,0.8265426505713448,True,0.14780953319551332,-0.0710679931078826,0.0,1.818333333333333,fastStorage,423.csv
1,360,3.417314814814815,15.95403439153439,0.29596141921237934,0.09522727394227273,0.28022299684310187,0.10352673120131672,False,0.8145654166379912,3.118037665711659,0.0,2.880000000000003,fastStorage,423.csv
2,360,4.031600529100529,14.843650793650793,0.2696677724712375,0.09478784757838359,0.2524598412838292,0.12355127385630692,True,0.6847983200120457,2.3006391297491215,0.0,3.1341666666666668,fastStorage,423.csv
3,360,2.8124074074074077,9.000449735449735,0.09526030862136843,0.08746144484692345,0.03774946441907392,0.842964580042353,False,0.12085139091943004,-0.020403166372982055,0.0,1.8166666666666669,fastStorage,423.csv
4,355,2.6403085177733066,8.636673373574782,0.09409334786677685,0.08547655585138386,0.039335944282088,0.8252322407721814,False,0.18665414625798377,0.06871765048320334,0.0,1.8166666666666669,fastStorage,423.csv
5,360,2.669259259259259,8.732883597883598,0.09483067100737765,0.08687799765790409,0.03801407221888632,0.8393091515803112,False,0.18095438596061086,0.05478929063050435,0.0,1.8166666666666669,fastStorage,423.csv
6,360,2.8799404761904763,9.145747354497354,0.0960071279343551,0.08557872673874833,0.04351609063298618,0.7945563182685106,False,0.1817681925968766,-0.02955508083955009,0.0,1.8166666666666669,fastStorage,423.csv
7,360,3.9590079365079363,10.032637085137086,0.2118646540227712,0.12193321204201392,0.17325969936862354,0.3312279772597329,False,1.9911358231869616,8.36755175613005,0.0,1.8166666666666669,fastStorage,423.csv
8,360,4.976666666666667,10.312870370370371,0.28333747667117604,0.12298757997293927,0.25525317012485677,0.1884145633589186,False,1.926973302281913,7.098418537067782,0.0,1.8333333333333333,fastStorage,423.csv
9,359,6.970407215811115,10.711334394482027,0.43567051300171933,0.2333072145561112,0.3679355100221368,0.28677415135620743,False,1.832740522828084,4.3591415004570315,0.0,2.1099999999999794,fastStorage,423.csv
10,359,4.611818543573419,11.070486801963126,0.259993712487941,0.168051935633348,0.19838164598356162,0.41779318093229745,False,2.075067853602863,7.276427507696893,0.0,1.8366666666666653,fastStorage,423.csv
11,357,5.135080698946245,11.226944110977724,0.27948202669546446,0.18490223499890363,0.2095742511336127,0.4377000070016619,False,2.022318864532189,7.018309111189989,0.0,1.85,fastStorage,423.csv
12,352,7.514962121212121,11.37849025974026,0.46232383058345655,0.2817523726488107,0.3665500304625908,0.37140060277342357,False,1.9708932268454251,4.331921716680513,0.0,2.16083333333333,fastStorage,423.csv
13,360,6.018928571428571,11.25706349206349,0.35353372177576625,0.20484942941545636,0.2881367795002694,0.3357436648758246,False,1.636554230022937,5.130870915687889,0.0,1.9008333333333334,fastStorage,423.csv
14,357,3.9140989729225026,10.843017206882752,0.12268722547790377,0.08912676464404584,0.08431236635008447,0.5277370595763052,False,0.6080817142709496,5.312133260269419,0.0,1.82,fastStorage,423.csv
15,360,14.301223544973546,11.493558201058201,0.5566761124110147,0.4468377764959403,0.33200044521838334,0.644309586023581,False,2.613157116134172,5.414722215193299,0.0,1.9174999999999998,fastStorage,423.csv
16,360,5.975674603174603,11.53281746031746,0.3540648931222161,0.2325225926238367,0.26701159611735137,0.4312852241806792,False,1.9846387009360242,5.674077240177408,0.0,1.8833333333333333,fastStorage,423.csv
17,360,3.8853703703703704,10.72861111111111,0.15813130125360503,0.09143463204405664,0.1290163419847515,0.3343380102978793,False,2.2837102067767603,8.47041402609654,0.0,1.8666666666666665,fastStorage,423.csv
18,360,4.615568783068783,10.671944444444444,0.1921236324610931,0.095120695487704,0.16692376535407025,0.24512547917422492,False,1.601112515394811,6.136406357604779,0.0,1.8666666666666665,fastStorage,423.csv
19,360,3.3263756613756614,10.119563492063492,0.09502486508353693,0.08549745252263358,0.04147180483514566,0.8095279092879946,False,0.22369561724109732,-0.30838356021925606,0.0,1.8166666666666669,fastStorage,423.csv
20,360,3.3042063492063485,10.074973544973545,0.09283165117335498,0.08410637013418362,0.03929165257943683,0.8208534536019668,False,0.2173061974732855,-0.2575439216700427,0.0,1.8166666666666669,fastStorage,423.csv
21,358,3.4549481245011973,10.572319765895184,0.0982327299699454,0.08992991360072629,0.03952568629529552,0.838100162949892,False,0.22004948854788575,-0.29385248659885427,0.0,1.8166666666666669,fastStorage,423.csv
22,359,3.215598885793872,12.076044568245123,0.12082103762284203,0.08693870133926915,0.0839010449380791,0.5177751161655549,False,0.21983447738973394,0.5191349073506238,0.0,1.9833333333333332,fastStorage,423.csv
23,360,2.9774470899470895,9.401825396825396,0.10329987917562856,0.09592278070494904,0.03833647322758983,0.8622712240912601,True,0.14931169382645504,-0.16125842012652178,0.0,1.8166666666666669,fastStorage,423.csv
0,360,0.4504761904761904,12.39691798941799,0.20277616482698824,0.11866647961828812,0.16442761214876384,0.34246982173753565,False,0.2490089195854798,-0.3282108272947502,0.0,1.0,fastStorage,774.csv
1,360,1.9400925925925925,22.23473544973545,0.24806834954007767,0.1114088383619025,0.22164380609074016,0.2016956712236367,True,0.20335546281584752,0.6705359760375448,0.0,1.201666666666667,fastStorage,774.csv
2,360,0.6053703703703703,14.558333333333334,0.20098087009500964,0.1037507448577739,0.17213103463816234,0.2664851437064659,False,0.2980496803760933,-0.014351409575770314,0.0,1.0,fastStorage,774.csv
3,360,0.43022486772486773,12.454788359788362,0.20793441446642735,0.1120300084745301,0.17517419307846893,0.29027924851719855,False,0.33486085520093456,-0.31180398169175505,0.0,1.0350000000000004,fastStorage,774.csv
4,354,0.44248049502286785,11.873755716976056,0.19094825068102222,0.12075424259155194,0.14791770460050796,0.3999202804994835,True,0.4134484355029411,-0.38477349567796937,0.0,0.9333333333333332,fastStorage,774.csv
5,359,0.5091656718397665,12.356068444090731,0.1885127999776758,0.11195104492763705,0.15167082545774385,0.3526749512719031,True,0.2618252251167592,-0.42948328397221225,0.0,0.9333333333333332,fastStorage,774.csv
6,360,0.5845502645502645,12.708042328042326,0.19728415172918837,0.1001914066916943,0.16994916460119755,0.2579149701935118,False,0.21115419516156791,-0.3386592556980025,0.0,1.0,fastStorage,774.csv
7,360,3.626481481481482,17.695185185185185,0.28007612987174557,0.16328636985301975,0.22755263115191116,0.3398972686473538,True,0.3169854398539515,1.0521654319132316,0.0,1.1666666666666667,fastStorage,774.csv
8,360,1.7624074074074074,16.637962962962963,0.259528009182292,0.16115185674621524,0.2034327078357145,0.38556904234055334,False,0.22917082803855476,0.6650617097198066,0.0,1.201666666666667,fastStorage,774.csv
9,358,3.48535514764565,73.50151636073424,0.5687028767881374,0.408248339028647,0.3959245581514922,0.5153211919599862,False,1.4318107997766685,4.815757468505728,0.002793296089385475,1.776666666666665,fastStorage,774.csv
10,357,3.324183006535948,68.47450980392156,0.569631886693457,0.39126427747338205,0.41399607668573357,0.47179334743515616,False,2.0908093618163135,4.774079381106841,0.0,1.6533333333333324,fastStorage,774.csv
11,358,6.315323224261771,56.9583133812184,0.6418077700430735,0.4825791936623091,0.42312472810259905,0.5653628215021581,False,3.2287818619982094,3.494652237630589,0.0,2.3433333333333315,fastStorage,774.csv
12,353,7.91293673276676,48.293295561850805,0.6619368139864805,0.45367111630568285,0.4820195680058312,0.4697309644401218,True,1.182970282790731,2.5886436210046293,0.0,3.3,fastStorage,774.csv
13,360,5.9255555555555555,123.62921296296295,0.8772356845566018,0.6106374249251065,0.6298129734614272,0.48454515606203563,True,2.108401290878823,3.3925966124964333,0.0,8.476666666666668,fastStorage,774.csv
14,356,9.342696629213483,61.86551966292135,0.6339884358872115,0.40250305249420326,0.4898291840749809,0.4030655531510078,True,1.3957474209710665,3.5630513490749425,0.0,3.1,fastStorage,774.csv
15,360,5.694126984126983,105.26601851851852,0.6856627521325342,0.46173283433995765,0.5068887445528361,0.4534823646354032,False,2.290350982899184,4.604061285134231,0.008333333333333333,1.8350000000000004,fastStorage,774.csv
16,360,1.3666402116402117,13.91420634920635,0.2682572964163824,0.15431331431466425,0.21942966551004564,0.3309052911108391,False,3.1636724175247433,4.48258566181477,0.0,1.0350000000000004,fastStorage,774.csv
17,360,0.5435185185185186,12.60611111111111,0.20759437509315348,0.11356626918290329,0.17377608314780618,0.29927301157178987,False,0.2835010715978331,0.41086510672862836,0.0,0.9666666666666668,fastStorage,774.csv
18,360,0.8944444444444445,14.481851851851854,0.2300049391398521,0.1344741026600071,0.18659846661350926,0.34182434123801936,False,0.12320377516095332,0.4458245606495153,0.0,1.1,fastStorage,774.csv
19,360,0.832579365079365,13.735925925925926,0.229584254219667,0.1450067657373678,0.17799429113313947,0.39892599214480967,False,0.08620192888594946,0.49573172766439133,0.0,1.0333333333333332,fastStorage,774.csv
20,360,0.6336243386243386,15.239166666666668,0.328184472353789,0.18331296035771916,0.2722157351422291,0.31199690350762666,False,2.821645036402867,5.139086188689805,0.0,1.0,fastStorage,774.csv
21,357,0.9748299319727892,15.014325730292118,0.23217147193848328,0.16668622075184195,0.1616146533998392,0.5154442396267368,False,0.11963808402275775,0.422206135851832,0.0,1.0333333333333332,fastStorage,774.csv
22,359,0.4601273378432153,12.317482424724766,0.1883239790735025,0.10708767261133112,0.1549133676245061,0.3233461664478472,False,0.19984641300869474,-0.23845480985309372,0.0,0.9333333333333332,fastStorage,774.csv
23,360,0.43907407407407406,12.399814814814818,0.21003469345294878,0.11275512409048573,0.17720286240694122,0.2881976929948532,False,0.30976339253572394,-0.1344695113468728,0.0,1.0666666666666669,fastStorage,774.csv
0,360,0.2733333333333333,0.1994179894179894,0.1319245826974408,0.03447041356751569,0.12734161184930212,0.06827182775211602,True,0.2258037287784406,0.014062496373805647,0.0,1.0666666666666669,fastStorage,1204.csv
1,360,0.25277777777777777,0.20092592592592587,0.13398403355949476,0.02928343332242993,0.1307447963848757,0.04776809172006784,False,0.22006218770240996,-0.2542835710528585,0.0,1.0666666666666669,fastStorage,1204.csv
2,359,1.2304549675023213,0.20074280408542242,0.14205731580488876,0.026260041541576566,0.13960906557929742,0.034171465831639394,True,0.2098514991656898,-1.621793030958662,0.0,1.0666666666666669,fastStorage,1204.csv
3,360,14.869629629629632,0.2033333333333333,0.1837401014751951,0.13968616386606936,0.11936582640980883,0.5779614575091302,True,0.24688217615466346,2.349416263454224,0.0,1.0666666666666669,fastStorage,1204.csv
4,355,7.8134205231388325,0.20101945003353447,0.16559476264286632,0.09288387720778235,0.13709197923145192,0.31462083354514075,True,0.2316645040427912,2.4183419225629947,0.0,1.0666666666666669,fastStorage,1204.csv
5,360,14.041540404040406,0.20256854256854256,0.1836655353777954,0.13957321231692105,0.1193831951706265,0.5774957731344784,False,0.7713820178948504,2.113496772112805,0.0,1.0666666666666669,fastStorage,1204.csv
6,360,13.094259259259257,0.2148148148148148,0.1732979153266489,0.12219504797604712,0.12288424515247638,0.49718788267497244,True,0.2403646093309083,2.0033518630119436,0.0,1.0666666666666669,fastStorage,1204.csv
7,359,0.09637883008356544,0.2658092062688163,0.12326172293865077,0.017527687766096044,0.12200914926094254,0.020220541817243157,True,0.2121832839920929,0.30976790169749324,0.0,1.0666666666666669,fastStorage,1204.csv
8,359,0.06778087279480037,0.2026137743407938,0.12822843249293459,0.022971938263644045,0.12615395733787504,0.03209420440266096,True,0.2103277822846241,0.13569801759074884,0.0,1.0666666666666669,fastStorage,1204.csv
9,354,0.09642184557438795,0.2055410691003911,0.15889020012525598,0.03865165936394688,0.15411730897033374,0.05917551725958649,False,0.13764482072963838,-5.01593778400948,0.0,1.0666666666666669,fastStorage,1204.csv
10,358,0.06666666666666667,0.20428919311600874,0.12246537244475658,0.020520157768816057,0.12073396611217509,0.028075970394668907,True,0.20478561212830493,0.12607914762135944,0.0,1.0666666666666669,fastStorage,1204.csv
11,357,0.23940242763772177,0.20659583180591579,0.12725173187553854,0.01794207831223398,0.12598049488377797,0.019880078382476435,True,0.20912909117241887,0.22980929789718577,0.0,1.0666666666666669,fastStorage,1204.csv
12,353,0.09575070821529744,0.2049664216803027,0.13392574912025768,0.02408925627269993,0.13174146655343708,0.032353302260607106,True,0.22165979511594297,-0.9510587714818506,0.0,1.0666666666666669,fastStorage,1204.csv
13,360,0.14879629629629632,0.19910774410774404,0.13011694537232218,0.021638441436561927,0.1283050946970554,0.02765567318338232,True,0.20761217592125403,-0.024420490390423686,0.0,1.0666666666666669,fastStorage,1204.csv
14,357,0.08967587034813924,0.2021208483393357,0.12458543889394637,0.02410690741855768,0.12223088234611715,0.037441085122752654,True,0.21157012343249645,0.41169560537825195,0.0,1.0666666666666669,fastStorage,1204.csv
15,360,0.10638888888888888,0.20746312329645664,0.12781301950936175,0.023714871078724054,0.12559368155213854,0.03442637904995858,True,0.21009137487914586,0.8280870415020348,0.0,1.0666666666666669,fastStorage,1204.csv
16,360,0.1162962962962963,0.20088624338624336,0.1213912324408641,0.019186495754870435,0.11986538155013828,0.024981394773032944,True,0.20659547900453346,0.2072272190772402,0.0,1.0666666666666669,fastStorage,1204.csv
17,358,0.11415270018621974,0.2035647778664538,0.12203776953817877,0.01999732585582343,0.1203882226485201,0.026850682171547086,True,0.21358808632232099,0.3217565183753272,0.0,1.0666666666666669,fastStorage,1204.csv
18,360,1.4183333333333332,0.20185185185185184,0.12861846640242824,0.023987189595080557,0.12636187967517032,0.0347818022656819,True,0.215503011121561,0.7192381445762239,0.0,1.0666666666666669,fastStorage,1204.csv
19,359,5.780458538675807,0.20499964288265118,0.1708936239336452,0.07817173278283975,0.151966479510787,0.2092414682040825,True,0.22950187404623698,1.6620495006340101,0.0,1.0666666666666669,fastStorage,1204.csv
20,359,0.25013927576601674,0.20435445087255671,0.11834465282027265,0.016443825280231604,0.11719666147678474,0.019306716854763973,True,0.20423777470762153,0.26600682229750994,0.0,1.0666666666666669,fastStorage,1204.csv
21,356,0.20337078651685395,0.20051498127340822,0.13246050750954977,0.03502015813105125,0.12774730750259924,0.06989777899096628,False,0.1060732385615924,-0.003268583513644739,0.0,1.0666666666666669,fastStorage,1204.csv
22,358,0.30819366852886404,0.19950515034313912,0.12167545604087467,0.017183630282942463,0.12045596478819122,0.019944533132048418,True,0.20625132815742092,0.24390712195664926,0.0,1.0666666666666669,fastStorage,1204.csv
23,360,0.10351851851851851,0.20045584045584042,0.1233677394838447,0.025696375134270387,0.12066190554732933,0.04338509107467041,True,0.1985558340325204,-0.03385364493198358,0.0,1.0666666666666669,fastStorage,1204.csv
0,360,2.9644444444444447,9.601481481481482,0.15013404411285305,0.1451852466941079,0.038229247233644806,0.9351614750099719,True,0.14365915373548965,1.004801468550489,0.0,2.2,fastStorage,448.csv
1,360,3.461666666666666,11.539444444444444,0.15298861559552376,0.14716788580836623,0.04179868285640856,0.9253539272079877,True,0.13670141410776138,0.9322468041237462,0.0,2.2,fastStorage,448.csv
2,360,3.9282407407407405,12.655873015873016,0.25784366704821793,0.1428565788270178,0.21465170514746046,0.30696407562011535,True,0.6354032974274417,1.668930648919945,0.0,3.4508333333333336,fastStorage,448.csv
